CustomerID,PurchaseDate,MonetaryValue
567,2021-08-09,147.98
567,2021-09-09,19.74
568,2021-02-03,158.7
569,2021-02-02,24.11
569,2021-02-28,213.27
569,2021-03-28,222.44
569,2021-04-30,238.92
569,2021-05-22,355.36
570,2021-02-01,62.55
570,2021-03-05,55.36
570,2021-03-28,359.18
570,2021-05-04,44.1
570,2021-06-07,253.22
570,2021-07-09,241.63
571,2021-02-07,164.44
571,2021-02-27,438.84
572,2021-01-30,85.28
572,2021-03-07,384.56
573,2021-02-02,479.78
573,2021-03-14,145.81
574,2021-01-30,10.85
574,2021-03-02,57.86
575,2021-01-30,116.45
575,2021-03-01,41.92
575,2021-04-09,392.31
575,2021-05-02,380.38
575,2021-06-07,408.68
575,2021-07-11,12.2
575,2021-08-07,255.6
575,2021-08-31,355.37
575,2021-09-25,86.15
575,2021-10-30,328.4
575,2021-12-01,51.21
575,2021-12-30,98.85
575,2022-01-25,243.14
576,2021-02-02,440.19
576,2021-03-08,49.12
577,2021-01-29,127.85
577,2021-02-21,160.27
578,2021-01-24,188.3
579,2021-01-28,159.24
579,2021-03-11,27.46
579,2021-04-17,468.47
579,2021-05-24,297.2
579,2021-06-23,156.09
579,2021-07-29,83.08
580,2021-01-19,310.21
580,2021-02-18,404.99
581,2021-02-04,196.48
581,2021-03-07,387.0
582,2021-01-28,372.75
582,2021-02-24,387.31
582,2021-03-26,484.82
582,2021-05-03,388.97
582,2021-05-31,129.24
583,2021-01-22,285.28
583,2021-02-21,16.67
583,2021-03-19,211.83
584,2021-02-04,360.68
585,2021-01-19,239.52
586,2021-01-29,309.65
586,2021-02-27,127.34
586,2021-04-05,435.03
586,2021-05-02,170.28
586,2021-06-07,171.24
586,2021-07-07,303.12
587,2021-02-02,211.64
587,2021-03-08,100.08
587,2021-04-05,471.29
587,2021-05-08,270.85
587,2021-05-27,427.65
587,2021-06-25,177.63
587,2021-08-02,174.29
588,2021-01-29,143.15
588,2021-03-01,386.29
588,2021-04-01,427.93
588,2021-04-24,391.66
589,2021-02-01,412.96
589,2021-03-01,277.68
589,2021-04-08,117.03
589,2021-05-16,275.78
589,2021-06-12,191.84
589,2021-07-17,351.77
589,2021-08-18,243.14
589,2021-09-15,419.7
589,2021-10-15,342.26
589,2021-11-16,345.43
589,2021-12-24,116.41
590,2021-02-02,141.76
590,2021-03-11,37.45
590,2021-04-04,210.24
590,2021-05-09,35.77
590,2021-06-08,279.74
590,2021-06-30,160.57
590,2021-07-27,271.47
590,2021-08-24,75.81
590,2021-09-28,466.99
590,2021-10-25,448.32
590,2021-11-19,103.1
590,2021-12-20,178.29
590,2022-01-20,310.61
591,2021-02-16,341.6
592,2021-01-30,495.79
592,2021-02-28,129.63
593,2021-02-08,18.28
593,2021-03-20,245.05
593,2021-04-26,430.87
593,2021-06-01,448.96
594,2021-01-30,258.77
594,2021-03-04,349.3
594,2021-03-30,318.79
594,2021-04-22,403.84
594,2021-05-18,231.48
594,2021-07-04,264.35
594,2021-08-03,407.1
594,2021-09-01,219.57
594,2021-09-28,353.78
594,2021-10-24,222.96
595,2021-02-01,239.48
595,2021-03-04,432.3
595,2021-04-07,256.98
596,2021-02-04,43.61
596,2021-03-05,273.32
596,2021-03-29,88.46
596,2021-05-02,13.79
596,2021-06-04,217.33
596,2021-06-29,77.24
596,2021-07-28,88.65
596,2021-09-05,47.69
596,2021-09-26,110.5
597,2021-02-02,179.07
597,2021-03-09,77.4
597,2021-04-08,499.15
597,2021-05-17,34.1
597,2021-06-15,226.16
597,2021-07-08,231.53
597,2021-08-04,157.31
597,2021-09-01,289.96
597,2021-09-26,83.49
598,2021-01-29,30.75
598,2021-03-07,283.82
598,2021-04-11,276.84
598,2021-05-09,110.56
598,2021-06-08,350.71
599,2021-02-03,35.11
599,2021-03-06,344.65
599,2021-04-09,133.03
600,2021-01-26,492.35
601,2021-01-27,390.17
601,2021-03-03,51.15
601,2021-03-30,446.25
601,2021-04-27,241.17
601,2021-05-29,374.49
601,2021-06-27,78.62
601,2021-07-27,338.65
601,2021-08-28,125.8
601,2021-09-20,224.81
601,2021-10-20,18.26
602,2021-02-10,130.02
602,2021-03-12,59.07
602,2021-04-01,405.67
602,2021-04-30,76.27
603,2021-01-31,415.32
603,2021-03-05,338.58
603,2021-03-24,448.25
603,2021-04-13,38.02
603,2021-05-06,302.51
603,2021-06-13,288.83
604,2021-02-09,141.98
604,2021-03-03,411.47
605,2021-01-26,173.39
605,2021-02-21,226.34
606,2021-02-01,63.19
607,2021-01-21,389.61
608,2021-02-21,129.07
609,2021-01-31,455.0
609,2021-03-07,272.4
610,2021-01-24,234.33
610,2021-03-03,194.14
610,2021-04-11,293.05
611,2021-01-27,106.38
612,2021-02-03,49.16
612,2021-03-04,10.27
612,2021-03-28,308.08
613,2021-01-30,348.78
613,2021-02-26,169.66
614,2021-02-02,496.76
614,2021-03-14,352.38
615,2021-02-04,355.89
615,2021-03-01,202.9
615,2021-03-31,143.61
615,2021-05-01,11.66
615,2021-06-06,362.72
615,2021-07-05,418.57
616,2021-02-05,167.87
616,2021-03-05,16.57
616,2021-03-23,423.26
616,2021-04-28,471.49
616,2021-05-27,331.22
616,2021-06-20,123.4
616,2021-07-20,133.35
616,2021-08-25,238.63
616,2021-09-19,449.94
617,2021-02-03,423.95
618,2021-02-08,228.21
618,2021-03-14,39.58
618,2021-04-13,400.82
618,2021-05-16,27.15
618,2021-06-25,353.32
618,2021-07-15,21.23
618,2021-08-15,432.53
619,2021-01-30,318.64
619,2021-03-01,373.0
619,2021-04-07,419.86
619,2021-05-08,36.82
619,2021-06-05,390.26
619,2021-07-07,310.72
620,2021-02-02,103.43
620,2021-03-08,280.83
620,2021-04-14,209.64
620,2021-05-17,201.12
621,2021-02-03,153.09
621,2021-03-03,391.28
622,2021-02-06,400.81
623,2021-01-27,406.27
623,2021-02-28,250.66
623,2021-03-29,160.35
623,2021-05-02,59.95
623,2021-06-03,40.73
624,2021-01-26,232.05
624,2021-02-25,438.21
625,2021-02-11,279.95
626,2021-02-02,423.06
626,2021-02-24,375.98
627,2021-02-05,443.05
627,2021-03-08,63.16
627,2021-04-03,219.89
627,2021-04-30,237.71
627,2021-05-29,489.03
627,2021-07-02,342.22
627,2021-08-03,209.55
628,2021-01-25,126.15
629,2021-01-29,250.05
630,2021-02-02,156.36
630,2021-03-10,68.43
630,2021-04-18,210.45
630,2021-05-22,23.97
630,2021-07-01,113.42
630,2021-08-08,221.92
630,2021-09-07,215.12
630,2021-10-07,31.7
630,2021-11-08,298.64
631,2021-02-05,56.88
631,2021-02-23,28.58
631,2021-03-23,233.84
631,2021-04-20,414.67
631,2021-05-16,163.41
631,2021-06-14,198.24
631,2021-07-23,455.64
631,2021-08-27,420.08
632,2021-01-25,498.41
632,2021-02-25,58.49
632,2021-03-18,344.49
632,2021-04-26,133.89
633,2021-02-05,43.58
633,2021-03-13,435.32
633,2021-04-10,398.37
633,2021-05-02,291.57
633,2021-06-02,51.0
633,2021-06-24,143.92
633,2021-08-01,155.88
633,2021-09-04,284.76
633,2021-09-23,136.44
634,2021-02-01,27.19
634,2021-03-01,329.19
634,2021-04-04,272.1
634,2021-05-03,235.08
634,2021-05-27,454.74
634,2021-06-22,92.26
634,2021-07-23,14.74
634,2021-08-19,45.93
635,2021-02-03,467.59
636,2021-01-21,170.17
636,2021-02-16,445.3
636,2021-03-11,22.52
636,2021-04-20,209.1
636,2021-05-12,25.39
636,2021-06-07,191.75
636,2021-07-17,94.59
636,2021-08-13,133.59
637,2021-01-26,87.99
637,2021-02-17,332.16
637,2021-03-23,436.37
637,2021-04-11,447.29
637,2021-05-12,325.43
637,2021-06-09,267.49
637,2021-07-07,172.38
637,2021-08-06,490.2
637,2021-09-04,166.65
638,2021-02-04,265.8
638,2021-03-05,196.18
638,2021-03-30,31.88
639,2021-01-31,226.16
640,2021-01-26,40.95
640,2021-03-01,141.2
640,2021-04-06,290.23
640,2021-05-04,482.7
640,2021-05-27,439.02
640,2021-06-30,439.21
640,2021-08-03,96.27
640,2021-09-01,139.8
640,2021-09-24,47.43
640,2021-10-14,391.45
641,2021-01-27,31.94
641,2021-02-24,275.66
641,2021-03-26,18.48
641,2021-05-02,391.48
642,2021-02-11,124.69
643,2021-01-30,394.79
643,2021-03-10,351.6
643,2021-04-09,183.79
643,2021-05-20,444.83
643,2021-07-04,488.16
644,2021-01-27,216.4
644,2021-02-28,418.78
645,2021-01-27,286.27
646,2021-02-03,319.55
646,2021-03-06,384.68
647,2021-01-30,175.98
647,2021-02-22,211.76
647,2021-03-22,57.48
647,2021-04-12,125.59
647,2021-05-08,35.3
647,2021-06-06,498.16
647,2021-07-08,370.91
647,2021-08-08,52.85
647,2021-09-10,19.92
648,2021-02-13,166.98
648,2021-03-12,105.93
648,2021-04-21,408.4
648,2021-05-15,423.95
648,2021-06-08,136.72
648,2021-07-13,169.57
648,2021-08-06,125.76
648,2021-09-07,455.11
649,2021-02-01,190.6
650,2021-01-26,356.35
650,2021-02-20,469.36
651,2021-01-28,285.6
651,2021-03-03,70.64
651,2021-04-02,49.22
652,2021-01-28,108.95
652,2021-02-23,85.79
652,2021-03-27,246.03
652,2021-04-15,269.34
652,2021-05-14,474.98
653,2021-01-28,212.4
654,2021-02-07,107.63
655,2021-02-02,424.88
655,2021-03-07,87.45
655,2021-04-10,20.6
655,2021-05-06,394.6
655,2021-06-07,46.65
655,2021-07-12,494.38
655,2021-08-14,340.65
655,2021-09-16,379.19
655,2021-10-12,130.44
655,2021-11-20,340.19
656,2021-02-01,170.9
656,2021-03-09,217.94
657,2021-02-15,222.0
657,2021-03-14,175.68
657,2021-04-11,70.08
658,2021-01-29,97.08
658,2021-02-23,395.69
658,2021-03-24,419.57
658,2021-04-30,277.14
658,2021-06-09,281.68
659,2021-01-29,88.29
659,2021-02-26,197.69
659,2021-04-01,86.21
659,2021-04-19,482.21
660,2021-02-05,448.97
660,2021-03-15,374.8
660,2021-04-11,61.76
661,2021-01-29,142.73
662,2021-02-02,290.56
662,2021-03-02,174.57
662,2021-04-16,99.15
662,2021-05-11,168.73
662,2021-06-10,34.15
663,2021-01-31,180.76
663,2021-02-26,413.1
663,2021-03-28,327.73
663,2021-04-27,152.08
664,2021-01-31,115.6
665,2021-02-01,203.59
665,2021-03-07,465.94
665,2021-04-08,316.89
666,2021-01-31,393.21
667,2021-01-24,33.39
667,2021-02-23,396.8
667,2021-03-25,271.21
667,2021-05-04,293.29
667,2021-05-31,35.77
667,2021-06-28,135.1
667,2021-08-01,322.79
668,2021-02-09,461.84
668,2021-03-17,96.79
668,2021-04-10,268.89
668,2021-05-04,403.75
668,2021-06-05,115.57
668,2021-07-05,268.41
669,2021-02-02,164.06
670,2021-02-01,80.28
670,2021-03-06,92.19
671,2021-02-12,344.07
672,2021-01-26,62.29
672,2021-02-15,279.5
673,2021-02-03,141.59
673,2021-03-11,221.39
673,2021-04-13,195.59
673,2021-05-10,320.34
673,2021-06-05,408.44
674,2021-01-31,221.98
675,2021-01-30,187.41
675,2021-02-25,468.34
675,2021-03-27,432.67
675,2021-04-29,149.92
676,2021-02-08,230.81
676,2021-03-05,172.43
677,2021-01-27,29.67
677,2021-02-28,91.71
678,2021-01-29,68.89
679,2021-01-26,374.51
679,2021-02-27,241.98
679,2021-04-01,154.45
679,2021-05-01,402.95
680,2021-01-29,147.84
680,2021-02-24,446.08
681,2021-02-01,77.01
682,2021-01-29,79.1
682,2021-03-10,488.89
682,2021-04-01,298.01
682,2021-04-28,259.79
682,2021-06-01,266.35
682,2021-06-30,115.48
682,2021-07-27,362.16
682,2021-08-29,51.54
682,2021-09-27,290.93
682,2021-10-27,289.68
683,2021-01-31,119.86
683,2021-03-12,340.09
684,2021-02-07,453.19
684,2021-03-11,288.62
684,2021-04-05,392.37
684,2021-05-04,399.28
685,2021-02-04,247.34
685,2021-03-13,291.19
685,2021-04-16,82.22
685,2021-05-24,169.04
685,2021-06-14,210.94
685,2021-07-10,406.02
685,2021-08-03,387.38
686,2021-02-02,450.15
686,2021-03-07,485.78
686,2021-04-04,337.04
686,2021-05-06,486.24
686,2021-06-11,417.91
686,2021-07-07,142.71
686,2021-08-07,219.44
687,2021-01-30,397.35
687,2021-02-24,287.63
687,2021-03-20,364.74
687,2021-04-18,215.07
687,2021-05-10,196.93
688,2021-02-03,432.4
689,2021-01-24,208.08
689,2021-02-23,390.3
689,2021-03-27,477.18
689,2021-05-01,48.68
690,2021-01-25,398.83
690,2021-02-21,168.84
690,2021-03-27,255.93
690,2021-04-24,315.71
690,2021-05-20,123.77
690,2021-06-18,362.16
690,2021-07-18,278.08
690,2021-08-15,228.92
690,2021-09-06,406.79
690,2021-10-04,129.31
691,2021-01-30,54.03
692,2021-01-31,310.58
692,2021-03-02,24.59
692,2021-03-30,257.03
693,2021-01-26,181.6
693,2021-02-28,388.23
693,2021-03-29,315.02
693,2021-05-01,243.23
693,2021-06-05,391.89
693,2021-06-28,125.23
693,2021-07-24,379.27
693,2021-08-25,434.03
693,2021-10-03,440.52
693,2021-10-28,394.0
693,2021-11-23,209.93
693,2021-12-18,491.09
693,2022-01-12,196.0
694,2021-02-05,249.95
695,2021-02-09,272.16
696,2021-02-02,245.98
697,2021-01-24,78.42
698,2021-02-12,200.2
699,2021-01-29,299.67
699,2021-02-28,447.19
699,2021-04-07,353.02
700,2021-01-31,420.86
700,2021-02-20,100.74
700,2021-03-22,281.87
700,2021-04-28,363.89
700,2021-05-18,452.95
700,2021-06-28,443.12
700,2021-08-07,259.28
700,2021-09-07,325.15
701,2021-01-30,255.57
701,2021-03-01,190.76
701,2021-03-29,61.75
701,2021-04-24,368.8
701,2021-05-26,167.3
701,2021-06-16,140.01
701,2021-07-21,329.64
701,2021-08-12,283.92
701,2021-09-01,187.58
702,2021-01-25,201.88
702,2021-03-01,46.67
702,2021-03-24,242.82
703,2021-01-29,307.9
703,2021-03-12,475.06
704,2021-01-30,479.57
704,2021-02-28,428.79
704,2021-03-30,48.46
704,2021-04-29,362.7
705,2021-02-09,358.5
705,2021-03-11,359.07
705,2021-04-03,66.58
705,2021-05-03,289.42
706,2021-02-03,151.07
706,2021-03-21,453.95
706,2021-04-23,186.32
707,2021-01-23,151.63
707,2021-02-21,182.14
707,2021-03-15,178.02
707,2021-04-21,170.07
708,2021-02-10,275.3
709,2021-02-03,337.58
709,2021-03-02,424.1
710,2021-02-01,171.84
711,2021-01-28,486.23
711,2021-02-25,361.49
711,2021-04-02,418.68
712,2021-01-23,359.99
712,2021-02-18,116.7
712,2021-03-18,96.55
712,2021-04-19,185.58
712,2021-05-15,330.11
712,2021-06-13,124.66
712,2021-07-09,99.99
712,2021-08-02,14.88
712,2021-09-03,241.11
712,2021-10-05,220.04
712,2021-11-10,124.6
712,2021-12-09,36.29
713,2021-01-30,498.32
713,2021-03-07,280.25
713,2021-04-08,353.23
714,2021-01-28,343.06
714,2021-03-12,61.4
714,2021-04-12,437.33
714,2021-05-12,263.16
714,2021-06-16,198.72
714,2021-07-10,37.93
714,2021-08-09,196.58
714,2021-09-06,452.57
714,2021-10-08,20.28
715,2021-02-09,192.18
715,2021-03-09,312.83
715,2021-04-16,291.97
715,2021-05-17,203.18
715,2021-06-21,160.27
715,2021-07-19,209.44
715,2021-08-18,291.22
715,2021-09-23,219.79
715,2021-10-30,139.15
716,2021-02-11,412.55
716,2021-03-09,326.39
716,2021-04-06,207.19
716,2021-05-12,241.24
716,2021-06-04,361.2
716,2021-07-05,439.39
716,2021-07-29,143.39
716,2021-08-27,177.62
716,2021-09-20,466.06
716,2021-10-19,293.47
716,2021-11-25,97.69
716,2021-12-29,335.21
716,2022-02-01,495.47
717,2021-01-20,360.46
718,2021-01-31,25.07
718,2021-02-26,467.84
718,2021-03-27,82.39
718,2021-04-29,406.73
718,2021-05-28,413.37
718,2021-06-30,357.27
719,2021-02-04,342.06
719,2021-03-08,170.82
719,2021-04-14,239.21
719,2021-05-16,344.05
720,2021-01-24,294.3
720,2021-02-23,77.51
720,2021-03-21,30.45
721,2021-01-22,449.0
721,2021-02-17,177.36
721,2021-03-28,161.56
721,2021-05-02,366.11
721,2021-05-26,159.3
721,2021-06-24,35.95
721,2021-07-23,193.07
721,2021-08-20,363.52
721,2021-09-27,170.21
722,2021-01-30,164.73
723,2021-01-26,441.95
723,2021-03-07,458.49
724,2021-01-26,36.42
724,2021-02-23,290.92
724,2021-03-20,347.41
724,2021-04-24,169.81
724,2021-05-23,310.66
724,2021-06-09,35.56
724,2021-07-13,58.65
724,2021-08-08,353.86
725,2021-01-26,361.21
725,2021-03-01,156.85
726,2021-01-27,284.72
727,2021-01-28,470.32
727,2021-02-25,278.78
728,2021-02-02,243.03
728,2021-03-07,429.78
728,2021-04-19,280.47
729,2021-02-03,480.39
729,2021-02-26,386.36
729,2021-03-22,111.96
729,2021-04-20,198.25
729,2021-05-24,276.57
729,2021-06-21,310.36
729,2021-07-26,239.41
729,2021-08-28,406.96
729,2021-09-30,386.13
729,2021-10-26,257.53
729,2021-11-19,428.67
729,2021-12-24,378.03
729,2022-01-22,391.51
730,2021-02-02,318.82
730,2021-02-25,185.92
731,2021-02-06,370.76
731,2021-03-10,368.79
731,2021-04-23,90.92
731,2021-05-27,478.76
732,2021-02-01,442.74
733,2021-01-26,302.73
733,2021-03-11,346.42
734,2021-02-04,283.91
734,2021-03-10,335.22
734,2021-04-11,40.59
734,2021-05-10,436.85
734,2021-06-04,100.72
734,2021-07-01,120.43
734,2021-07-30,334.06
735,2021-02-06,192.66
736,2021-02-01,343.78
736,2021-03-04,192.61
736,2021-04-04,369.32
736,2021-05-01,208.68
736,2021-06-08,317.53
736,2021-07-10,387.23
736,2021-08-02,278.63
737,2021-02-06,203.69
738,2021-02-08,264.31
739,2021-01-25,368.25
740,2021-02-07,187.29
741,2021-02-04,352.58
741,2021-03-06,146.85
741,2021-03-29,173.7
741,2021-05-01,277.93
741,2021-05-24,60.18
741,2021-06-26,324.92
741,2021-07-30,169.32
741,2021-09-01,320.03
741,2021-09-25,418.66
741,2021-10-30,93.84
741,2021-11-18,466.13
742,2021-01-29,480.18
742,2021-03-02,369.02
743,2021-02-01,381.99
743,2021-03-03,303.4
743,2021-04-02,480.95
743,2021-04-25,103.88
743,2021-05-27,472.26
744,2021-02-03,363.61
745,2021-01-29,432.36
745,2021-03-03,311.94
745,2021-03-31,464.81
745,2021-04-26,255.03
745,2021-06-01,445.63
745,2021-06-18,232.49
745,2021-07-17,145.84
745,2021-08-06,459.04
745,2021-09-14,200.09
745,2021-09-28,256.67
745,2021-10-28,171.14
746,2021-02-03,391.95
746,2021-03-04,404.23
746,2021-04-08,412.85
746,2021-05-11,241.73
746,2021-06-15,104.32
746,2021-07-12,58.86
747,2021-01-23,119.82
747,2021-02-28,62.01
747,2021-03-26,477.41
747,2021-04-21,146.5
747,2021-05-17,227.51
747,2021-06-07,450.32
748,2021-02-08,488.29
748,2021-03-22,164.38
748,2021-04-22,220.17
748,2021-05-27,144.63
748,2021-06-15,293.89
748,2021-07-13,38.73
749,2021-02-03,210.18
749,2021-03-14,318.61
749,2021-04-10,172.77
750,2021-02-01,243.71
750,2021-03-05,184.55
751,2021-01-30,132.75
751,2021-03-03,183.33
751,2021-03-31,372.35
751,2021-04-20,252.18
752,2021-02-09,342.79
753,2021-02-01,328.33
753,2021-02-24,103.76
753,2021-03-22,211.84
753,2021-04-27,93.44
753,2021-05-29,20.79
754,2021-01-29,434.03
754,2021-03-04,412.99
755,2021-01-22,450.15
756,2021-01-29,48.95
757,2021-02-04,15.93
758,2021-02-01,341.8
759,2021-01-29,497.58
759,2021-03-10,340.09
759,2021-04-06,43.74
759,2021-05-06,67.68
759,2021-06-03,458.89
759,2021-06-26,318.73
759,2021-08-06,423.16
760,2021-01-30,416.14
760,2021-02-28,462.68
760,2021-03-22,321.39
760,2021-04-21,61.88
761,2021-02-03,331.45
762,2021-02-02,282.74
762,2021-03-05,422.96
762,2021-04-03,84.89
763,2021-01-27,69.96
763,2021-03-02,403.04
763,2021-03-25,394.21
763,2021-05-02,20.58
763,2021-06-01,197.92
763,2021-06-27,43.7
763,2021-07-20,398.13
763,2021-08-18,371.26
764,2021-02-04,365.97
764,2021-03-02,246.13
764,2021-04-10,267.54
764,2021-05-11,78.08
764,2021-06-11,458.2
764,2021-07-08,465.07
764,2021-08-14,344.88
764,2021-09-25,18.64
764,2021-10-27,273.17
764,2021-11-19,318.32
764,2021-12-21,497.38
764,2022-02-03,498.07
764,2022-03-05,430.23
764,2022-04-08,41.28
764,2022-05-05,477.11
765,2021-02-07,209.85
765,2021-03-02,214.08
765,2021-03-26,483.09
765,2021-05-03,303.61
765,2021-06-05,321.47
765,2021-06-30,359.49
765,2021-08-08,387.32
766,2021-02-12,473.2
766,2021-03-15,16.74
766,2021-04-18,277.54
766,2021-05-14,47.04
766,2021-06-10,150.33
766,2021-07-11,53.17
766,2021-08-05,431.17
766,2021-09-22,299.62
766,2021-10-20,452.03
767,2021-02-05,427.55
767,2021-03-02,367.91
767,2021-03-23,352.32
767,2021-04-19,176.44
768,2021-02-05,451.81
768,2021-03-11,277.37
769,2021-02-01,152.98
769,2021-02-28,258.69
769,2021-03-30,177.65
769,2021-05-04,288.5
770,2021-02-10,198.17
770,2021-03-05,315.4
770,2021-04-02,225.62
770,2021-04-23,202.3
770,2021-05-22,286.72
770,2021-06-29,128.5
770,2021-07-23,48.66
770,2021-08-21,21.96
770,2021-09-14,133.12
771,2021-02-08,153.28
771,2021-03-08,434.66
771,2021-03-31,176.33
771,2021-04-20,70.61
772,2021-01-28,187.16
772,2021-02-26,371.59
772,2021-03-27,373.21
772,2021-04-24,307.46
772,2021-05-28,152.82
772,2021-06-30,463.33
772,2021-08-02,280.42
773,2021-02-04,463.81
774,2021-02-02,81.96
774,2021-03-03,101.02
774,2021-04-05,170.82
774,2021-05-02,447.07
775,2021-01-30,285.54
776,2021-01-22,44.73
776,2021-03-01,166.76
776,2021-04-04,242.02
777,2021-01-19,191.71
778,2021-01-31,340.36
778,2021-02-24,346.26
779,2021-01-25,335.47
779,2021-02-19,302.86
779,2021-03-21,109.43
779,2021-05-02,219.84
779,2021-06-02,350.99
779,2021-07-02,273.25
779,2021-08-01,19.1
779,2021-08-21,477.24
779,2021-09-22,423.96
779,2021-10-15,137.67
779,2021-11-21,312.06
780,2021-01-20,210.48
781,2021-01-30,281.05
781,2021-02-27,171.06
782,2021-02-09,141.84
782,2021-03-07,353.19
783,2021-01-30,327.91
783,2021-03-01,164.44
783,2021-03-29,360.24
783,2021-04-29,487.81
783,2021-05-23,449.51
783,2021-06-17,152.88
784,2021-02-10,264.07
784,2021-03-15,169.07
785,2021-02-08,307.36
785,2021-03-10,406.08
786,2021-02-02,169.15
786,2021-03-06,466.7
786,2021-04-05,342.48
786,2021-05-13,415.05
786,2021-06-09,142.84
786,2021-07-07,276.46
786,2021-08-04,485.98
786,2021-09-02,166.16
787,2021-02-03,44.78
788,2021-02-04,277.43
788,2021-03-11,330.42
789,2021-01-24,305.86
789,2021-02-28,269.57
790,2021-01-28,175.73
790,2021-02-20,116.94
790,2021-03-21,437.01
790,2021-04-27,452.05
790,2021-05-19,176.1
790,2021-06-09,183.85
791,2021-02-12,291.94
791,2021-03-09,489.27
791,2021-04-04,413.25
791,2021-05-02,223.56
792,2021-02-02,498.28
793,2021-01-22,439.75
793,2021-02-23,32.94
793,2021-03-31,158.81
793,2021-04-21,227.23
793,2021-05-20,94.41
793,2021-06-16,367.7
793,2021-07-21,100.41
793,2021-08-21,179.85
793,2021-09-20,335.01
794,2021-01-28,364.87
794,2021-03-01,198.97
794,2021-03-28,45.96
794,2021-04-27,408.24
794,2021-05-19,294.02
795,2021-01-28,374.6
795,2021-03-08,483.25
795,2021-04-08,122.31
796,2021-01-27,240.02
796,2021-02-27,348.55
797,2021-01-31,42.86
797,2021-02-21,256.44
798,2021-01-30,185.1
798,2021-02-17,350.96
798,2021-03-21,477.08
798,2021-04-26,481.9
798,2021-06-05,282.3
798,2021-07-08,307.24
798,2021-08-04,101.0
799,2021-01-28,133.36
800,2021-02-10,124.32
800,2021-03-20,320.18
801,2021-02-12,74.21
801,2021-03-12,436.63
801,2021-04-16,21.34
801,2021-05-03,164.74
802,2021-01-29,33.2
802,2021-02-20,127.95
802,2021-03-11,179.27
802,2021-04-06,418.24
802,2021-05-08,189.53
803,2021-01-30,272.4
804,2021-02-11,405.93
804,2021-03-08,199.61
805,2021-02-12,65.48
805,2021-03-14,302.43
806,2021-02-05,29.66
806,2021-03-04,308.69
806,2021-04-05,361.46
806,2021-05-01,190.69
806,2021-05-31,115.55
806,2021-06-24,273.44
806,2021-07-31,418.26
806,2021-08-26,168.54
807,2021-02-02,437.94
807,2021-03-12,288.6
807,2021-04-12,198.7
807,2021-05-14,65.26
807,2021-06-18,473.92
807,2021-07-14,269.81
808,2021-02-06,491.87
809,2021-01-23,177.88
809,2021-02-21,21.18
809,2021-03-24,143.4
809,2021-04-29,432.38
809,2021-05-25,27.94
809,2021-06-25,223.71
810,2021-02-03,474.6
810,2021-03-14,446.64
810,2021-04-12,167.5
810,2021-05-14,208.94
810,2021-06-08,406.12
811,2021-01-29,103.89
811,2021-03-02,141.19
811,2021-04-07,148.33
812,2021-02-02,199.17
812,2021-03-06,226.84
813,2021-01-24,108.11
814,2021-02-07,111.01
814,2021-03-06,132.99
814,2021-04-10,97.69
814,2021-05-01,332.03
814,2021-05-29,497.27
814,2021-06-24,329.53
814,2021-07-13,307.27
814,2021-08-16,210.86
815,2021-01-31,78.46
815,2021-03-01,32.31
815,2021-04-03,275.25
815,2021-05-05,399.04
815,2021-06-13,309.1
815,2021-07-11,291.73
815,2021-08-13,343.51
816,2021-02-11,119.63
816,2021-03-16,231.56
816,2021-04-21,443.68
817,2021-02-03,200.81
817,2021-03-03,24.25
817,2021-04-05,466.18
817,2021-05-11,475.07
817,2021-06-10,475.08
817,2021-07-08,472.41
817,2021-08-06,409.47
817,2021-09-07,345.45
818,2021-01-22,35.29
819,2021-02-02,92.37
819,2021-02-27,369.82
819,2021-03-22,273.67
820,2021-01-29,143.55
820,2021-03-06,206.36
820,2021-03-29,244.3
821,2021-02-03,335.03
822,2021-01-30,437.49
822,2021-03-02,378.58
822,2021-04-01,123.67
822,2021-04-23,492.52
822,2021-05-22,256.12
822,2021-07-04,476.02
823,2021-01-27,77.02
823,2021-02-28,81.01
823,2021-03-27,60.58
823,2021-04-25,311.99
823,2021-05-21,66.63
823,2021-06-14,422.89
823,2021-07-20,496.55
823,2021-08-10,189.51
823,2021-09-07,232.3
823,2021-10-13,358.72
824,2021-01-26,467.61
824,2021-03-02,190.21
824,2021-04-05,346.15
825,2021-01-31,283.74
826,2021-01-31,483.68
827,2021-01-29,439.95
827,2021-03-04,155.43
828,2021-02-09,480.07
828,2021-03-10,95.9
828,2021-04-05,53.89
829,2021-01-28,357.77
829,2021-03-10,496.44
829,2021-04-11,371.01
829,2021-05-19,18.19
829,2021-06-16,253.17
829,2021-07-12,311.18
829,2021-08-03,347.94
829,2021-09-08,362.67
829,2021-10-10,283.47
830,2021-01-19,324.07
830,2021-02-19,409.51
830,2021-03-19,378.79
831,2021-02-02,280.25
831,2021-03-01,474.07
831,2021-03-31,46.63
831,2021-05-04,31.11
831,2021-06-06,86.71
831,2021-07-02,324.17
831,2021-08-09,205.51
831,2021-09-17,414.52
831,2021-10-18,45.25
831,2021-11-20,106.24
831,2021-12-17,157.01
831,2022-01-21,317.1
831,2022-02-10,345.73
832,2021-02-01,480.45
832,2021-02-28,280.57
832,2021-03-24,424.65
832,2021-04-28,166.71
832,2021-06-01,224.67
832,2021-07-14,240.5
832,2021-08-08,146.58
832,2021-09-08,196.1
833,2021-01-27,76.2
